Salon ID,Salon Name,Area,Rating,Reviews,Price Category,Services,Timing,Contact
1749,Luxury Lounge 1749,FC Road,4.4,1602,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 9PM,9848372085
1750,Royal Makeover 1750,FC Road,4.3,1155,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,7148537210
1751,Aura Lounge 1751,Baner,3.4,1412,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,8875997836
1752,Urban Salon 1752,Kothrud,3.8,811,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,7401246343
1753,Aura Studio 1753,Kothrud,4.5,1159,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 10PM,8312009671
1754,Royal Lounge 1754,Camp,3,13,Medium,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,8866963164
1755,Glow Lounge 1755,Shivaji Nagar,4.9,758,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,8739789169
1756,Luxury Makeover 1756,FC Road,3,1518,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,8132582453
1757,Style Studio 1757,Karve Nagar,3.3,146,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,8320937486
1758,Elite Lounge 1758,Aundh,3.5,1848,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,7824886738
1759,Style Studio 1759,Karve Nagar,3,391,Medium,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,8774143766
1760,Luxury Studio 1760,Sinhagad Road,4.5,1218,Medium,"Haircut, Beard Trim, Cleanup",8AM to 10PM,7883897901
1761,Style Lounge 1761,Aundh,3.2,825,High,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,8619303621
1762,Aura Salon 1762,Camp,4.1,162,Low,"Haircut, Beard Trim, Cleanup",10AM to 9PM,9410162337
1763,Royal Studio 1763,Wakad,5,619,High,"Hair Coloring, Highlights, Hair Spa",11AM to 10PM,8100909823
1764,Urban Salon 1764,Wakad,5,599,High,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,8403173516
1765,Urban Makeover 1765,Pimple Saudagar,3.4,1706,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,7783693632
1766,Glow Salon 1766,Kothrud,3.9,1129,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,7226189391
1767,Elite Makeover 1767,Sinhagad Road,4.4,629,Medium,"Haircut, Beard Trim, Cleanup",8AM to 10PM,8571913716
1768,Royal Lounge 1768,Shivaji Nagar,3.2,1527,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,7427700520
1769,Trendy Makeover 1769,Karve Nagar,4,170,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,7183022062
1770,Royal Makeover 1770,Viman Nagar,3.1,1804,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,7963093679
1771,Luxury Studio 1771,Camp,4.3,216,High,"Hair Coloring, Highlights, Hair Spa",11AM to 11PM,7610432057
1772,Royal Makeover 1772,Hadapsar,3.5,406,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9447637621
1773,Urban Salon 1773,Wakad,4.3,1335,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,9459685618
1774,Style Makeover 1774,FC Road,4.2,25,Medium,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8803974040
1775,Elite Salon 1775,Wakad,4.2,1017,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,9203473807
1776,Aura Studio 1776,Sinhagad Road,4.8,1700,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9451003925
1777,Style Salon 1777,Magarpatta,5,909,High,"Haircut, Beard Trim, Cleanup",10AM to 10PM,7551044146
1778,Trendy Salon 1778,Camp,3.7,1140,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,8991915522
1779,Urban Makeover 1779,Camp,4.1,668,Low,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9947106058
1780,Aura Makeover 1780,FC Road,3.3,944,Low,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9207243635
1781,Urban Salon 1781,Kothrud,4.4,1467,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9984386571
1782,Elite Makeover 1782,Baner,3.6,1626,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9207162501
1783,Trendy Makeover 1783,FC Road,3.1,1834,Low,"Facial, Cleanup, Waxing, Threading",10AM to 10PM,9941994742
1784,Urban Makeover 1784,Koregaon Park,4.9,1284,Medium,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8397724427
1785,Luxury Lounge 1785,Wakad,3.3,1379,High,"Facial, Cleanup, Waxing, Threading",9AM to 11PM,8738295999
1786,Trendy Lounge 1786,Kothrud,3.5,1188,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9831014934
1787,Luxury Studio 1787,Sinhagad Road,3.1,407,High,"Haircut, Beard Trim, Cleanup",10AM to 8PM,9613766915
1788,Aura Makeover 1788,Koregaon Park,4.5,422,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,7221698931
1789,Style Makeover 1789,Kothrud,3.1,59,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9985769568
1790,Trendy Lounge 1790,Karve Nagar,3.1,1979,High,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,9810012854
1791,Luxury Studio 1791,Magarpatta,3.4,802,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,8349101514
1792,Luxury Makeover 1792,Hinjewadi,4.2,1220,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9678478403
1793,Royal Makeover 1793,Shivaji Nagar,3.3,1442,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8676361277
1794,Trendy Makeover 1794,Sinhagad Road,4.6,1506,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9128410830
1795,Urban Lounge 1795,Kothrud,4.6,904,Low,"Facial, Cleanup, Waxing, Threading",11AM to 9PM,7524400717
1796,Aura Makeover 1796,Wakad,4.5,647,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,9882584861
1797,Glow Lounge 1797,Hinjewadi,3.7,1492,Medium,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,9895251761
1798,Trendy Studio 1798,Koregaon Park,3.3,883,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,8193103930
1799,Elite Studio 1799,Aundh,3,723,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9933438199
1800,Style Lounge 1800,Koregaon Park,3,1989,Low,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9795442572
1801,Glow Lounge 1801,Kothrud,3.3,1122,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,9305045531
1802,Style Makeover 1802,Aundh,3.6,712,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,7908541017
1803,Style Makeover 1803,Sinhagad Road,3.2,596,High,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,8810020885
1804,Style Salon 1804,Aundh,3.9,626,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,8082519039
1805,Elite Studio 1805,Kothrud,3.7,136,Low,"Haircut, Beard Trim, Cleanup",8AM to 11PM,8292377000
1806,Urban Salon 1806,Hinjewadi,4.2,705,Low,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8005814659
1807,Royal Salon 1807,Wakad,3.8,1464,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9552427422
1808,Luxury Lounge 1808,Baner,4.5,138,Medium,"Haircut, Beard Trim, Cleanup",9AM to 8PM,9409678114
1809,Urban Lounge 1809,Hadapsar,4.5,1842,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,8348463912
1810,Elite Makeover 1810,Kothrud,4.6,227,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,8608168895
1811,Style Lounge 1811,Pimple Saudagar,4,923,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 9PM,9833460994
1812,Elite Salon 1812,Hinjewadi,4,1851,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,7615159022
1813,Royal Studio 1813,Hinjewadi,3.9,1379,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 9PM,8464323198
1814,Elite Lounge 1814,Wakad,3.1,1028,Medium,"Haircut, Beard Trim, Cleanup",10AM to 10PM,8992702591
1815,Glow Salon 1815,Koregaon Park,3.4,157,High,"Haircut, Beard Trim, Cleanup",8AM to 11PM,7276915219
1816,Elite Salon 1816,FC Road,4.5,1786,High,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,7476556887
1817,Elite Makeover 1817,Aundh,4.6,1344,Low,"Facial, Cleanup, Waxing, Threading",11AM to 11PM,8647321622
1818,Luxury Lounge 1818,Sinhagad Road,4.4,1017,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 10PM,9950491785
1819,Elite Salon 1819,Camp,3.4,974,High,"Haircut, Beard Trim, Cleanup",11AM to 8PM,9508690641
1820,Glow Salon 1820,Karve Nagar,3.5,907,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 11PM,8471274471
1821,Elite Studio 1821,Wakad,4.9,1895,High,"Haircut, Beard Trim, Cleanup",10AM to 11PM,9383228131
1822,Style Makeover 1822,Baner,4.2,1590,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,8908793265
1823,Royal Makeover 1823,Wakad,4.7,1700,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,7520507525
1824,Glow Salon 1824,Hinjewadi,3.4,1675,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8941602378
1825,Luxury Salon 1825,Aundh,3.3,1718,Low,"Facial, Cleanup, Waxing, Threading",8AM to 9PM,9930496323
1826,Trendy Makeover 1826,Sinhagad Road,4.7,1945,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,7938083116
1827,Aura Lounge 1827,Pimple Saudagar,3.1,1597,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 9PM,7516540885
1828,Glow Salon 1828,Hadapsar,3.4,1500,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9079029197
1829,Trendy Makeover 1829,Aundh,3.1,1461,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,7142476366
1830,Elite Lounge 1830,Hinjewadi,3.6,1895,Low,"Haircut, Beard Trim, Cleanup",11AM to 11PM,9017272280
1831,Royal Salon 1831,Hadapsar,3.3,1761,Low,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,7953286839
1832,Luxury Makeover 1832,Pimple Saudagar,3.7,599,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 10PM,9775260826
1833,Trendy Studio 1833,Magarpatta,4.2,1686,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,7776859251
1834,Glow Makeover 1834,Koregaon Park,3.2,586,Low,"Facial, Cleanup, Waxing, Threading",10AM to 8PM,9132990122
1835,Luxury Salon 1835,Karve Nagar,3.1,106,High,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,7280709072
1836,Royal Lounge 1836,Hinjewadi,3.5,613,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,7232920790
1837,Aura Salon 1837,Magarpatta,4.5,1264,Medium,"Facial, Cleanup, Waxing, Threading",8AM to 10PM,9691937648
1838,Glow Studio 1838,FC Road,4.3,669,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,7869601015
1839,Royal Studio 1839,Kothrud,4.8,1705,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8217959035
1840,Glow Lounge 1840,Hadapsar,3,287,Medium,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8584531352
1841,Elite Salon 1841,Sinhagad Road,3.9,1149,Medium,"Haircut, Beard Trim, Cleanup",8AM to 8PM,9699103557
1842,Royal Makeover 1842,Viman Nagar,4.1,147,Medium,"Haircut, Beard Trim, Cleanup",11AM to 8PM,7108346952
1843,Urban Studio 1843,Baner,3.9,1190,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 10PM,9808833371
1844,Aura Studio 1844,Camp,3.3,423,Low,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9660521396
1845,Elite Salon 1845,FC Road,3.4,149,Low,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,8301031377
1846,Glow Studio 1846,Sinhagad Road,4.3,353,High,"Haircut, Beard Trim, Cleanup",8AM to 10PM,9000902675
1847,Trendy Studio 1847,Sinhagad Road,4.9,1447,High,"Hair Coloring, Highlights, Hair Spa",10AM to 9PM,9660912431
1848,Urban Makeover 1848,Hadapsar,3.4,235,High,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,7809707217
1849,Style Salon 1849,Pimple Saudagar,3,573,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,7718361487
1850,Aura Makeover 1850,Hadapsar,3.3,553,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 8PM,9055519413
1851,Aura Lounge 1851,Kothrud,3.6,110,High,"Haircut, Styling, Facial, Manicure, Pedicure",8AM to 11PM,7400956433
1852,Style Makeover 1852,Camp,4.8,891,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 9PM,8369160089
1853,Style Studio 1853,Wakad,3.2,136,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9074057624
1854,Luxury Lounge 1854,Koregaon Park,4.6,915,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,9536789533
1855,Style Salon 1855,Karve Nagar,4,1156,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,8846532168
1856,Luxury Lounge 1856,Magarpatta,4.8,1094,Low,"Haircut, Beard Trim, Cleanup",9AM to 8PM,8755967775
1857,Royal Lounge 1857,Hadapsar,3.4,1327,Low,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 10PM,7193906358
1858,Luxury Makeover 1858,Viman Nagar,4.2,56,High,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 11PM,9241903199
1859,Trendy Studio 1859,Hadapsar,3.4,1522,Medium,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 9PM,9385890072
1860,Glow Makeover 1860,Baner,3.4,1001,Medium,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,7174745577
1861,Royal Salon 1861,Koregaon Park,4.6,825,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 11PM,8980584725
1862,Style Lounge 1862,Hinjewadi,3.6,1711,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 10PM,9639217042
1863,Urban Salon 1863,Hinjewadi,4.1,1834,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,7343884405
1864,Royal Salon 1864,Pimple Saudagar,4.8,10,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,7094487786
1865,Royal Lounge 1865,Camp,3.6,267,High,"Haircut, Beard Trim, Cleanup",10AM to 9PM,8750239521
1866,Glow Salon 1866,Viman Nagar,3.3,885,Low,"Haircut, Beard Trim, Cleanup",8AM to 9PM,9669890699
1867,Trendy Studio 1867,Baner,3.8,697,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 9PM,9025004761
1868,Elite Studio 1868,Karve Nagar,4.5,366,Medium,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9070055856
1869,Urban Makeover 1869,Karve Nagar,4.7,1823,Medium,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,7953623295
1870,Trendy Lounge 1870,Wakad,3.3,812,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,8180023687
1871,Style Salon 1871,Magarpatta,3.2,1999,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,9567480175
1872,Glow Salon 1872,Baner,3.7,1166,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9962696988
1873,Trendy Makeover 1873,Hinjewadi,4.4,1204,Medium,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,8362146024
1874,Luxury Salon 1874,Hadapsar,4.1,1071,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,8074671255
1875,Luxury Studio 1875,Koregaon Park,3.1,1875,High,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,7837369080
1876,Aura Salon 1876,Camp,4,646,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,8014898043
1877,Trendy Studio 1877,Pimple Saudagar,4.6,26,High,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9548792243
1878,Style Studio 1878,Hadapsar,4,1390,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,8017219582
1879,Trendy Lounge 1879,Koregaon Park,4.3,504,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,7766808034
1880,Aura Salon 1880,Aundh,4,757,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,9121068848
1881,Trendy Salon 1881,Kothrud,3.1,963,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,9684428504
1882,Aura Makeover 1882,Hinjewadi,3.5,1238,High,"Bridal Makeup, Hair Styling, Skincare",11AM to 8PM,9764092720
1883,Glow Studio 1883,Aundh,4.6,1309,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 11PM,8598060087
1884,Style Lounge 1884,Hadapsar,3.4,1436,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,8573238020
1885,Luxury Salon 1885,Kothrud,3.6,752,High,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,8455357328
1886,Luxury Makeover 1886,Koregaon Park,3.9,569,Low,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,8460417884
1887,Luxury Studio 1887,Magarpatta,4.6,1740,High,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,9504821536
1888,Glow Studio 1888,Viman Nagar,4.1,397,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,8312514578
1889,Glow Salon 1889,Aundh,3.7,25,High,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,8103163471
1890,Style Salon 1890,Aundh,4.4,994,Medium,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,7832811369
1891,Urban Salon 1891,Hadapsar,4.2,1856,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,7864943439
1892,Royal Studio 1892,FC Road,3.4,19,Medium,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,8898013778
1893,Trendy Salon 1893,Hinjewadi,4.1,470,High,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 10PM,7486875163
1894,Trendy Salon 1894,Pimple Saudagar,4.3,320,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,7739684370
1895,Glow Lounge 1895,Camp,4.3,1662,High,"Hair Coloring, Highlights, Hair Spa",9AM to 11PM,7999684724
1896,Elite Salon 1896,Shivaji Nagar,3.5,508,Low,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9369425448
1897,Trendy Makeover 1897,FC Road,4.2,1312,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9615972914
1898,Royal Makeover 1898,Camp,3.6,187,High,"Hair Spa, Coloring, Keratin, Smoothening",9AM to 9PM,7501955493
1899,Trendy Makeover 1899,Pimple Saudagar,3.7,824,Low,"Haircut, Styling, Facial, Manicure, Pedicure",9AM to 9PM,7014704224
1900,Elite Studio 1900,Aundh,3.3,1390,High,"Haircut, Beard Trim, Cleanup",9AM to 11PM,8149278523
1901,Glow Lounge 1901,FC Road,4.9,257,High,"Hair Coloring, Highlights, Hair Spa",10AM to 11PM,9273302370
1902,Style Lounge 1902,Shivaji Nagar,4,1515,Low,"Haircut, Beard Trim, Cleanup",10AM to 10PM,7145811511
1903,Style Lounge 1903,Sinhagad Road,4.5,1244,Low,"Hair Coloring, Highlights, Hair Spa",8AM to 9PM,9291299040
1904,Elite Makeover 1904,Koregaon Park,3.8,647,Low,"Haircut, Beard Trim, Cleanup",10AM to 11PM,8474281671
1905,Glow Lounge 1905,Sinhagad Road,4.4,1858,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,8081042944
1906,Aura Makeover 1906,Pimple Saudagar,3.5,1536,High,"Hair Spa, Coloring, Keratin, Smoothening",10AM to 8PM,9028644619
1907,Elite Makeover 1907,Kothrud,4.6,846,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 10PM,9531749633
1908,Elite Studio 1908,Kothrud,3.8,1431,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 8PM,9127206940
1909,Elite Salon 1909,Shivaji Nagar,3.9,1336,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 8PM,9336606121
1910,Glow Makeover 1910,Hinjewadi,4.3,1189,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,9333658515
1911,Luxury Studio 1911,Sinhagad Road,4.1,1737,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 8PM,7552045935
1912,Luxury Salon 1912,Magarpatta,3.2,1842,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,7371271579
1913,Luxury Makeover 1913,Karve Nagar,4.2,878,Medium,"Bridal Makeup, Hair Styling, Skincare",11AM to 9PM,7509647487
1914,Urban Makeover 1914,Baner,4.5,854,Medium,"Haircut, Beard Trim, Cleanup",11AM to 8PM,7641237045
1915,Trendy Salon 1915,Pimple Saudagar,3.4,79,Medium,"Hair Coloring, Highlights, Hair Spa",9AM to 9PM,8105631416
1916,Royal Lounge 1916,Hinjewadi,5,1349,Low,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 9PM,9050121005
1917,Luxury Lounge 1917,Pimple Saudagar,3.2,323,High,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 9PM,9227497121
1918,Royal Lounge 1918,Kothrud,4.1,869,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 10PM,7464472131
1919,Urban Salon 1919,Hinjewadi,3.1,1207,Medium,"Bridal Makeup, Hair Styling, Skincare",9AM to 11PM,7893052853
1920,Glow Makeover 1920,Sinhagad Road,3.2,396,Low,"Haircut, Styling, Facial, Manicure, Pedicure",11AM to 11PM,7865541220
1921,Royal Studio 1921,Kothrud,4,1975,Medium,"Haircut, Beard Trim, Cleanup",11AM to 9PM,8751545607
1922,Luxury Lounge 1922,Camp,4.4,1469,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 9PM,8974286138
1923,Aura Makeover 1923,Wakad,3.1,571,High,"Bridal Makeup, Hair Styling, Skincare",8AM to 8PM,8419712957
1924,Trendy Lounge 1924,Pimple Saudagar,4.5,1083,Low,"Hair Spa, Coloring, Keratin, Smoothening",8AM to 8PM,9880721873
1925,Trendy Salon 1925,Koregaon Park,4.4,1441,High,"Facial, Cleanup, Waxing, Threading",10AM to 9PM,7685169431
1926,Trendy Studio 1926,Wakad,3.1,939,High,"Hair Coloring, Highlights, Hair Spa",10AM to 8PM,7654308598
1927,Trendy Salon 1927,Camp,4.6,661,Medium,"Haircut, Beard Trim, Cleanup",9AM to 11PM,9493352299
1928,Glow Makeover 1928,Viman Nagar,3.2,665,High,"Facial, Cleanup, Waxing, Threading",10AM to 11PM,7357773871
1929,Elite Lounge 1929,Aundh,4.8,112,Medium,"Haircut, Beard Trim, Cleanup",10AM to 10PM,8238665781
1930,Aura Lounge 1930,Koregaon Park,3.6,339,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 11PM,7664151523
1931,Urban Lounge 1931,Hadapsar,3.3,1419,Medium,"Haircut, Beard Trim, Cleanup",10AM to 8PM,7705653293
1932,Aura Studio 1932,Karve Nagar,4.1,1805,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 11PM,7047337952
1933,Elite Salon 1933,Pimple Saudagar,3.5,184,High,"Haircut, Beard Trim, Cleanup",8AM to 10PM,8087503460
1934,Royal Lounge 1934,Wakad,4,221,High,"Hair Coloring, Highlights, Hair Spa",8AM to 11PM,8425213089
1935,Glow Lounge 1935,Kothrud,3.5,289,High,"Facial, Cleanup, Waxing, Threading",11AM to 8PM,8330016015
1936,Trendy Lounge 1936,Sinhagad Road,4.6,110,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 11PM,9864212912
1937,Aura Makeover 1937,Camp,4,505,Medium,"Haircut, Styling, Facial, Manicure, Pedicure",10AM to 8PM,8445573319
1938,Glow Makeover 1938,Karve Nagar,4.2,1672,Low,"Bridal Makeup, Hair Styling, Skincare",8AM to 10PM,8369880639
1939,Elite Salon 1939,Camp,4.5,552,High,"Hair Spa, Coloring, Keratin, Smoothening",11AM to 10PM,9892687881
1940,Luxury Makeover 1940,Pimple Saudagar,3.6,1566,Medium,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,7159449466
1941,Elite Lounge 1941,Hinjewadi,3.3,1811,Low,"Bridal Makeup, Hair Styling, Skincare",10AM to 10PM,9065758249
1942,Luxury Lounge 1942,Wakad,4.4,1631,Low,"Hair Coloring, Highlights, Hair Spa",9AM to 8PM,9211083547
1943,Aura Makeover 1943,Viman Nagar,3.9,458,Low,"Facial, Cleanup, Waxing, Threading",9AM to 10PM,8570727474
1944,Style Studio 1944,Baner,4.7,670,High,"Hair Coloring, Highlights, Hair Spa",10AM to 10PM,9906797162
1945,Aura Makeover 1945,Wakad,4.3,1634,High,"Hair Coloring, Highlights, Hair Spa",11AM to 8PM,9173073625
